Date,month_sin,month_cos,day_of_week_sin,day_of_week_cos,days_since_start,GDP growth rate (%),Unemployment rate (%),Real interest rate (%),Inflation rate (%),Population growth (%),Export growth (%),Import growth (%),SentimentNum
2004-02-05,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1496,3.8129417428888064,5.486445355191257,1.7370843305664696,2.731772967628322,0.9294158723688724,13.353667805019086,15.936477428793864,-1
2004-02-06,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1497,3.811946601484136,5.4852295081967215,1.7407815839881131,2.7329925494685585,0.929405474035044,13.345482761596266,15.926873760004662,0
2004-02-07,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1498,3.8109514600794654,5.4840136612021855,1.7444788374097564,2.734212131308795,0.9293950757012156,13.337297718173446,15.91727009121546,0
2004-02-08,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1499,3.809956318674796,5.48279781420765,1.7481760908314,2.735431713149031,0.9293846773673872,13.329112674750624,15.907666422426258,0
2004-02-09,0.8660254037844386,0.5000000000000001,0.0,1.0,1500,3.8089611772701257,5.481581967213114,1.7518733442530432,2.7366512949892674,0.9293742790335586,13.320927631327804,15.898062753637056,-1
2004-02-10,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1501,3.807966035865456,5.480366120218579,1.7555705976746867,2.737870876829504,0.9293638806997304,13.312742587904983,15.888459084847852,0
2004-02-11,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1502,3.8069708944607856,5.479150273224044,1.7592678510963302,2.73909045866974,0.929353482365902,13.304557544482163,15.87885541605865,1
2004-02-12,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1503,3.805975753056116,5.477934426229508,1.7629651045179735,2.7403100405099763,0.9293430840320734,13.296372501059343,15.869251747269448,0
2004-02-14,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1505,3.8039854702467752,5.475502732240437,1.7703596113612603,2.742749204190449,0.9293222873644166,13.280002414213705,15.850044409691044,-1
2004-02-15,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1506,3.8029903288421054,5.474286885245902,1.7740568647829038,2.743968786030685,0.929311889030588,13.271817370790885,15.840440740901842,-1
2004-02-16,0.8660254037844386,0.5000000000000001,0.0,1.0,1507,3.801995187437435,5.473071038251366,1.777754118204547,2.745188367870922,0.9293014906967598,13.263632327368065,15.83083707211264,-1
2004-02-17,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1508,3.801000046032765,5.471855191256831,1.7814513716261906,2.746407949711158,0.9292910923629314,13.255447283945244,15.821233403323438,0
2004-02-18,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1509,3.800004904628095,5.470639344262295,1.785148625047834,2.7476275315513945,0.929280694029103,13.247262240522424,15.811629734534236,0
2004-02-19,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1510,3.7990097632234248,5.469423497267759,1.7888458784694774,2.748847113391631,0.9292702956952744,13.239077197099602,15.802026065745034,0
2004-02-20,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1511,3.798014621818755,5.468207650273224,1.792543131891121,2.750066695231867,0.929259897361446,13.230892153676782,15.792422396955832,0
2004-02-21,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1512,3.7970194804140847,5.466991803278688,1.7962403853127642,2.7512862770721034,0.9292494990276176,13.222707110253962,15.78281872816663,0
2004-02-22,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1513,3.7960243390094144,5.465775956284153,1.7999376387344077,2.75250585891234,0.9292391006937892,13.214522066831142,15.773215059377426,0
2004-02-23,0.8660254037844386,0.5000000000000001,0.0,1.0,1514,3.795029197604745,5.464560109289617,1.803634892156051,2.753725440752576,0.9292287023599608,13.206337023408322,15.763611390588224,0
